,Year,Flights Flown,Month,Price,KM
5619,2014,90,4,697.5184136,3131
5620,2015,85,4,567.4083721,3131
5621,2016,90,4,499.8268877,3131
5622,2017,90,4,604.0849142,3131
5623,2018,87,4,368.939823,3131
5624,2019,87,4,544.7325784,3131
5625,2022,81,4,409.3822363,3131
5626,2023,85,4,550.3919222,3131
5627,2010,74,8,279.6260311,3131
5628,2011,63,8,514.4619238,3131
5629,2012,55,8,544.2082515,3131
5630,2013,61,8,696.8096154,3131
5631,2014,93,8,536.4586466,3131
5632,2015,96,8,643.7990741,3131
5633,2016,102,8,503.8446069,3131
5634,2017,103,8,625.4057451,3131
5635,2018,98,8,475.7832599,3131
5636,2019,93,8,489.7712305,3131
5637,2021,73,8,593.7276525,3131
5638,2022,85,8,563.3045171,3131
5639,2023,92,8,624.5351072,3131
5640,2010,66,12,265.1314345,3131
5641,2011,48,12,536.8907816,3131
5642,2012,53,12,566.4578431,3131
5643,2013,86,12,544.648855,3131
5644,2014,93,12,727.0600375,3131
5645,2015,88,12,436.2195572,3131
5646,2016,91,12,493.4654545,3131
5647,2017,87,12,871.0990187,3131
5648,2018,86,12,608.1542507,3131
5649,2019,84,12,777.757315,3131
5650,2021,32,12,805.0305029,3131
5651,2022,81,12,861.0053517,3131
5652,2023,83,12,705.1535636,3131
5653,2010,35,2,467.3130252,3131
5654,2011,30,2,424.1119023,3131
5655,2012,41,2,529.3513514,3131
5656,2013,45,2,475.4414063,3131
5657,2014,73,2,554.8216319,3131
5658,2015,68,2,686.4007491,3131
5659,2016,79,2,656.831793,3131
5660,2017,74,2,649.4904977,3131
5661,2018,72,2,469.6465364,3131
5662,2019,67,2,523.5521472,3131
5663,2020,70,2,490.7298456,3131
5664,2023,60,2,533.8567119,3131
5665,2010,33,1,393.8361345,3131
5666,2011,62,1,261.3554018,3131
5667,2012,56,1,453.7297297,3131
5668,2013,52,1,368.8769531,3131
5669,2014,89,1,501.7286528,3131
5670,2015,82,1,534.4494382,3131
5671,2016,91,1,475.8151571,3131
5672,2017,90,1,415.2687783,3131
5673,2018,92,1,469.6465364,3131
5674,2019,88,1,414.427695,3131
5675,2020,83,1,381.5454545,3131
5676,2023,69,1,503.260181,3131
5677,2024,87,1,528.8281136,3131
5678,2010,70,7,429.1233161,3131
5679,2011,67,7,656.0440882,3131
5680,2012,50,7,586.8104126,3131
5681,2013,62,7,696.8096154,3131
5682,2014,92,7,549.6071429,3131
5683,2015,97,7,678.7740741,3131
5684,2016,101,7,609.9844607,3131
5685,2017,102,7,725.8725314,3131
5686,2018,101,7,692.7207048,3131
5687,2019,102,7,786.7859619,3131
5688,2021,84,7,698.9156224,3131
5689,2022,109,7,747.44081,3131
5690,2023,115,7,714.4929786,3131
5691,2010,49,6,668.8329854,3131
5692,2011,47,6,823.6048387,3131
5693,2012,43,6,693.9262948,3131
5694,2013,54,6,596.0719844,3131
5695,2014,90,6,829.6241737,3131
5696,2015,85,6,707.9590698,3131
5697,2016,92,6,730.4171271,3131
5698,2017,101,6,667.2737127,3131
5699,2018,95,6,663.5964602,3131
5700,2019,93,6,571.5426829,3131
5701,2021,67,6,784.2878788,3131
5702,2022,99,6,685.6320381,3131
5703,2023,89,6,737.6925954,3131
5704,2010,39,3,584.8760504,3131
5705,2011,39,3,479.6164802,3131
5706,2012,47,3,506.9449449,3131
5707,2013,53,3,694.0351563,3131
5708,2014,91,3,568.0948767,3131
5709,2015,81,3,665.4419476,3131
5710,2016,85,3,599.9408503,3131
5711,2017,85,3,864.721267,3131
5712,2018,78,3,506.920071,3131
5713,2019,82,3,549.3006135,3131
5714,2020,63,3,490.7298456,3131
5715,2023,71,3,647.8024133,3131
5716,2010,41,5,567.9969207,3131
5717,2011,53,5,504.8810484,3131
5718,2012,44,5,601.9601594,3131
5719,2013,52,5,541.5000973,3131
5720,2014,90,5,499.3597734,3131
5721,2015,85,5,723.575814,3131
5722,2016,88,5,631.2246777,3131
5723,2017,88,5,566.171635,3131
5724,2018,87,5,666.0725664,3131
5725,2019,83,5,446.0226481,3131
5726,2022,92,5,653.4583664,3131
5727,2023,84,5,758.6200449,3131
5728,2010,59,11,285.7194014,3131
5729,2011,43,11,536.8907816,3131
5730,2012,52,11,512.9666667,3131
5731,2013,82,11,491.2519084,3131
5732,2014,85,11,574.8236398,3131
5733,2015,82,11,654.3293358,3131
5734,2016,83,11,531.62,3131
5735,2017,82,11,509.1810883,3131
5736,2018,82,11,445.080631,3131
5737,2019,77,11,511.6824441,3131
5738,2021,28,11,818.8705688,3131
5739,2022,77,11,407.5068807,3131
5740,2023,69,11,764.7729611,3131
5741,2010,68,10,256.8442724,3131
5742,2011,50,10,514.4619238,3131
5743,2012,49,10,422.4431373,3131
5744,2013,79,10,491.2519084,3131
5745,2014,91,10,587.9474672,3131
5746,2015,90,10,689.1752768,3131
5747,2016,92,10,576.1336364,3131
5748,2017,93,10,621.500446,3131
5749,2018,90,10,470.8290973,3131
5750,2019,91,10,492.419105,3131
5751,2022,85,10,557.2469419,3131
5752,2023,102,10,678.4276267,3131
5753,2010,72,9,475.3700518,3131
5754,2011,50,9,859.3056112,3131
5755,2012,55,9,546.956778,3131
5756,2013,75,9,912.0403846,3131
5757,2014,90,9,562.7556391,3131
5758,2015,92,9,742.2472222,3131
5759,2016,89,9,809.476234,3131
5760,2017,90,9,884.1077199,3131
5761,2018,90,9,669.3013216,3131
5762,2019,87,9,648.5831889,3131
5763,2021,35,9,1181.611529,3131
5764,2022,80,9,1080.847352,3131
5765,2023,100,9,744.4789357,3131
5766,2010,56,4,435.1795407,2651
5767,2011,60,4,662.8326613,2651
5768,2012,60,4,470.9780876,2651
5769,2013,56,4,699.5,2651
5770,2014,65,4,789.9924457,2651
5771,2015,66,4,747.0009302,2651
5772,2016,64,4,760.0460405,2651
5773,2017,60,4,806.2890696,2651
5774,2018,60,4,1026.457442,2651
5775,2019,60,4,928.6045296,2651
5776,2021,44,4,1453.170034,2651
5777,2022,49,4,674.5376685,2651
5778,2023,51,4,1149.963351,2651
5779,2010,57,8,692.9761658,2651
5780,2011,62,8,555.1142285,2651
5781,2012,58,8,563.4479371,2651
5782,2013,57,8,723.7134615,2651
5783,2014,61,8,865.1710526,2651
5784,2015,70,8,847.1722222,2651
5785,2016,71,8,759.6032907,2651
5786,2017,62,8,934.3411131,2651
5787,2018,62,8,835.0982291,2651
5788,2019,62,8,785.5736568,2651
5789,2020,20,8,719.9672978,2651
5790,2021,71,8,741.0024979,2651
5791,2022,63,8,817.1620016,2651
5792,2023,59,8,872.7050924,2651
5793,2010,49,12,762.3034056,2651
5794,2011,59,12,555.1142285,2651
5795,2012,57,12,718.7019608,2651
5796,2013,57,12,841.0019084,2651
5797,2014,65,12,832.0506567,2651
5798,2015,73,12,797.5848708,2651
5799,2016,64,12,849.5745455,2651
5800,2017,64,12,953.4665477,2651
5801,2018,64,12,868.0911481,2651
5802,2019,62,12,865.6462995,2651
5803,2020,23,12,1203.235495,2651
5804,2021,33,12,805.0189695,2651
5805,2022,52,12,1227.868502,2651
5806,2023,56,12,873.7428288,2651
5807,2010,55,2,584.8760504,2651
5808,2011,41,2,631.8982706,2651
5809,2012,53,2,554.5585586,2651
5810,2013,52,2,625.7246094,2651
5811,2014,52,2,687.5540797,2651
5812,2015,62,2,772.8558052,2651
5813,2016,64,2,643.9020333,2651
5814,2017,56,2,712.7936652,2651
5815,2018,56,2,921.8987567,2651
5816,2019,56,2,654.7467134,2651
5817,2020,58,2,825.4819897,2651
5818,2021,33,2,681.1077184,2651
5819,2022,16,2,941.6997579,2651
5820,2023,44,2,696.3348416,2651
5821,2010,62,1,534.9117647,2651
5822,2011,49,1,779.9104781,2651
5823,2012,61,1,508.3453453,2651
5824,2013,57,1,461.7792969,2651
5825,2014,58,1,687.5540797,2651
5826,2015,58,1,772.8558052,2651
5827,2016,66,1,677.5194085,2651
5828,2017,62,1,638.0959276,2651
5829,2018,63,1,880.8978686,2651
5830,2019,61,1,868.0911481,2651
5831,2020,62,1,525.5248714,2651
5832,2021,31,1,905.374894,2651
5833,2022,12,1,903.3091203,2651
5834,2023,53,1,588.7300075,2651
5835,2024,54,1,918.1739913,2651
5836,2010,58,7,663.9813472,2651
5837,2011,62,7,555.1142285,2651
5838,2012,58,7,879.5284872,2651
5839,2013,58,7,750.6173077,2651
5840,2014,63,7,786.2800752,2651
5841,2015,76,7,1015.57037,2651
5842,2016,73,7,849.11883,2651
5843,2017,66,7,929.3177738,2651
5844,2018,76,7,994.707489,2651
5845,2019,62,7,940.7487002,2651
5846,2020,14,7,719.9672978,2651
5847,2021,60,7,885.9164578,2651
5848,2022,56,7,1083.02648,2651
5849,2023,59,7,1312.144124,2651
5850,2010,55,6,800.263048,2651
5851,2011,57,6,744.6290323,2651
5852,2012,55,6,730.1693127,2651
5853,2013,55,6,841.0330739,2651
5854,2014,60,6,908.8876298,2651
5855,2015,68,6,1046.32186,2651
5856,2016,68,6,855.373849,2651
5857,2017,64,6,806.2890696,2651
5858,2018,73,6,1108.057522,2651
5859,2019,60,6,1009.034843,2651
5860,2021,54,6,940.9099327,2651
5861,2022,58,6,759.964314,2651
5862,2023,51,6,967.9050037,2651
5863,2010,60,3,658.3529412,2651
5864,2011,50,3,668.9013225,2651
5865,2012,62,3,725.4074074,2651
5866,2013,57,3,653.0488281,2651
5867,2014,63,3,687.5540797,2651
5868,2015,67,3,772.8558052,2651
5869,2016,70,3,762.8558226,2651
5870,2017,62,3,845.7303167,2651
5871,2018,59,3,1030.103828,2651
5872,2019,62,3,881.57844,2651
5873,2020,54,3,946.6646655,2651
5874,2021,46,3,1033.527566,2651
5875,2023,52,3,816.6214103,2651
5876,2010,58,5,654.2296451,2651
5877,2011,62,5,583.8568548,2651
5878,2012,58,5,666.0577689,2651
5879,2013,58,5,967.4329961,2651
5880,2014,61,5,552.2020774,2651
5881,2015,70,5,793.8511628,2651
5882,2016,62,5,811.5745856,2651
5883,2017,61,5,844.2023487,2651
5884,2018,62,5,1151.166531,2651
5885,2019,62,5,945.6655052,2651
5886,2021,48,5,1169.366162,2651
5887,2022,56,5,980.742268,2651
5888,2023,50,5,1181.5638,2651
5889,2010,51,11,620.8152735,2651
5890,2011,59,11,499.0420842,2651
5891,2012,56,11,573.3156863,2651
5892,2013,55,11,730.2032443,2651
5893,2014,62,11,721.8105066,2651
5894,2015,71,11,844.0461255,2651
5895,2016,65,11,755.46,2651
5896,2017,58,11,914.778769,2651
5897,2018,59,11,880.3645837,2651
5898,2019,60,11,551.4130809,2651
5899,2020,21,11,713.8242321,2651
5900,2021,58,11,620.5078236,2651
5901,2022,50,11,720.902133,2651
5902,2023,51,11,774.0345261,2651
5903,2010,57,10,690.1155831,2651
5904,2011,60,10,555.1142285,2651
5905,2012,58,10,497.8794118,2651
5906,2013,58,10,663.4570611,2651
5907,2014,68,10,721.8105066,2651
5908,2015,72,10,707.2435424,2651
5909,2016,68,10,755.46,2651
5910,2017,64,10,872.3470116,2651
5911,2018,68,10,979.6678352,2651
5912,2019,62,10,733.2108434,2651
5913,2020,18,10,713.8242321,2651
5914,2021,96,10,620.5078236,2651
5915,2022,54,10,853.5183486,2651
5916,2023,65,10,733.9353417,2651
5917,2010,56,9,721.9709845,2651
5918,2011,60,9,555.1142285,2651
5919,2012,55,9,713.2426326,2651
5920,2013,56,9,704.8807692,2651
5921,2014,60,9,1049.25,2651
5922,2015,69,9,847.1722222,2651
5923,2016,69,9,854.2340037,2651
5924,2017,62,9,891.6427289,2651
5925,2018,66,9,935.5427313,2651
5926,2019,60,9,894.6811092,2651
5927,2020,16,9,719.9672978,2651
5928,2021,91,9,465.1645781,2651
5929,2022,60,9,978.4283489,2651
5930,2023,60,9,758.954915,2651
5931,2013,107,4,446.3735409,3155
5932,2014,110,4,578.6232295,3155
5933,2015,102,4,421.652093,3155
5934,2016,105,4,481.7918969,3155
5935,2017,101,4,409.4634146,3155
5936,2018,105,4,393.700885,3155
5937,2019,94,4,530.108885,3155
5938,2012,125,8,557.9508841,3155
5939,2013,119,8,508.4826923,3155
5940,2014,122,8,457.5676692,3155
5941,2015,115,8,466.3333333,3155
5942,2016,113,8,508.9597806,3155
5943,2017,114,8,462.1472172,3155
5944,2018,106,8,485.6440529,3155
5945,2019,103,8,440.0667244,3155
5946,2022,107,8,854.2180685,3155
5947,2012,116,12,504.7372549,3155
5948,2013,109,12,517.9503817,3155
5949,2014,107,12,695.5628518,3155
5950,2015,107,12,456.8690037,3155
5951,2016,114,12,417.1563636,3155
5952,2017,102,12,509.1810883,3155
5953,2018,100,12,505.1603856,3155
5954,2019,84,12,707.9277108,3155
5955,2022,87,12,743.3524465,3155
5956,2013,84,2,489.1035156,3155
5957,2014,83,2,554.8216319,3155
5958,2015,76,2,651.0327715,3155
5959,2016,83,2,637.4371534,3155
5960,2017,80,2,517.8199095,3155
5961,2018,75,2,457.2220249,3155
5962,2019,66,2,416.8799299,3155
5963,2020,58,2,485.9305317,3155
5964,2013,99,1,368.8769531,3155
5965,2014,105,1,515.0018975,3155
5966,2015,96,1,442.7546816,3155
5967,2016,96,1,465.4713494,3155
5968,2017,97,1,443.1221719,3155
5969,2018,94,1,482.071048,3155
5970,2019,93,1,359.2524102,3155
5971,2020,81,1,381.5454545,3155
5972,2023,62,1,500.0950226,3155
5973,2012,88,7,588.1846758,3155
5974,2013,120,7,602.6461538,3155
5975,2014,123,7,444.4191729,3155
5976,2015,122,7,518.1481481,3155
5977,2016,131,7,516.6325411,3155
5978,2017,129,7,650.5224417,3155
5979,2018,128,7,696.4185022,3155
5980,2019,123,7,596.4540728,3155
5981,2022,106,7,658.0965732,3155
5982,2013,110,6,568.8540856,3155
5983,2014,119,6,591.8338055,3155
5984,2015,116,6,635.0809302,3155
5985,2016,113,6,649.2596685,3155
5986,2017,116,6,556.0614273,3155
5987,2018,111,6,777.4973451,3155
5988,2019,110,6,650.7543554,3155
5989,2022,88,6,543.6241079,3155
5990,2013,96,3,803.3320313,3155
5991,2014,99,3,475.1821632,3155
5992,2015,86,3,573.747191,3155
5993,2016,91,3,483.5730129,3155
5994,2017,90,3,630.4995475,3155
5995,2018,87,3,556.6181172,3155
5996,2019,86,3,389.9053462,3155
5997,2020,69,3,790.686964,3155
5998,2013,107,5,459.9824903,3155
5999,2014,110,5,486.1491974,3155
6000,2015,103,5,609.0530233,3155
6001,2016,98,5,662.1418048,3155
6002,2017,100,5,687.4941283,3155
6003,2018,97,5,542.2672566,3155
6004,2019,89,5,588.6036585,3155
6005,2022,84,5,507.0126883,3155
6006,2012,112,11,436.1588235,3155
6007,2013,107,11,638.0935115,3155
6008,2014,106,11,639.130394,3155
6009,2015,98,11,662.0728782,3155
6010,2016,94,11,634.6372727,3155
6011,2017,94,11,466.749331,3155
6012,2018,93,11,445.080631,3155
6013,2019,79,11,455.0963855,3155
6014,2022,86,11,390.3937309,3155
6015,2012,112,10,326.4333333,3155
6016,2013,111,10,571.3473282,3155
6017,2014,116,10,509.2045028,3155
6018,2015,110,10,636.2610701,3155
6019,2016,113,10,457.8545455,3155
6020,2017,108,10,424.3175736,3155
6021,2018,108,10,463.4723926,3155
6022,2019,108,10,418.9776248,3155
6023,2022,107,10,446.0114679,3155
6024,2012,111,9,588.1846758,3155
6025,2013,106,9,817.8769231,3155
6026,2014,113,9,483.8646617,3155
6027,2015,108,9,652.8666667,3155
6028,2016,109,9,624.0511883,3155
6029,2017,105,9,663.0807899,3155
6030,2018,103,9,548.5066079,3155
6031,2019,104,9,521.2911612,3155
6032,2022,103,9,773.5903427,3155
6033,2023,159,8,444.6193644,412
6034,2023,167,12,488.2623071,412
6035,2024,150,1,421.8397669,412
6036,2023,166,7,444.6193644,412
6037,2023,149,6,464.5893792,412
6038,2023,155,5,471.9139865,412
6039,2023,150,10,446.1175606,412
6040,2023,140,9,444.6193644,412
6041,2010,262,4,361.0237787,310
6042,2011,271,4,404.4830544,310
6043,2012,251,4,420.814741,310
6044,2013,279,4,371.5243191,310
6045,2014,265,4,312.0205949,310
6046,2015,260,4,331.2051163,310
6047,2016,266,4,340.0883978,310
6048,2017,259,4,378.7662963,310
6049,2018,217,4,439.1374336,310
6050,2019,220,4,411.6691551,310
6051,2020,28,4,457.3653846,310
6052,2021,156,4,393.4157576,310
6053,2022,190,4,352.3793656,310
6054,2023,208,4,426.9199701,310
6055,2010,289,8,361.5943834,310
6056,2011,296,8,418.8589178,310
6057,2012,285,8,424.6473477,310
6058,2013,288,8,368.0311635,310
6059,2014,283,8,311.4878759,310
6060,2015,280,8,330.5785185,310
6061,2016,288,8,363.931819,310
6062,2017,271,8,379.1490934,310
6063,2018,242,8,405.5497621,310
6064,2019,253,8,422.3307019,310
6065,2020,60,8,371.4694148,310
6066,2021,23,8,453.1497744,310
6067,2022,245,8,388.8108645,310
6068,2023,239,8,411.5314117,310
6069,2010,242,12,414.098225,310
6070,2011,242,12,372.5993988,310
6071,2012,241,12,426.5578431,310
6072,2013,233,12,387.1278626,310
6073,2014,227,12,338.5947467,310
6074,2015,240,12,329.3586716,310
6075,2016,252,12,381.5454545,310
6076,2017,213,12,451.7734166,310
6077,2018,200,12,524.7905259,310
6078,2019,203,12,582.3187005,310
6079,2020,121,12,471.5059727,310
6080,2021,154,12,415.4557131,310
6081,2022,216,12,468.4724771,310
6082,2023,204,12,342.2975753,310
6083,2010,211,2,364.4453782,310
6084,2011,218,2,376.8903154,310
6085,2012,261,2,378.1081081,310
6086,2013,234,2,416.5577148,310
6087,2014,245,2,380.6633871,310
6088,2015,248,2,372.2807116,310
6089,2016,265,2,335.6565619,310
6090,2017,246,2,379.8190045,310
6091,2018,216,2,391.3721137,310
6092,2019,217,2,416.4875723,310
6093,2020,228,2,470.7886964,310
6094,2021,110,2,396.4189313,310
6095,2022,147,2,347.4578531,310
6096,2023,213,2,419.9110106,310
6097,2010,169,1,363.2991387,310
6098,2011,193,1,376.8903154,310
6099,2012,209,1,372.2264264,310
6100,2013,203,1,372.9755859,310
6101,2014,195,1,380.6633871,310
6102,2015,162,1,327.6122659,310
6103,2016,188,1,335.6565619,310
6104,2017,208,1,379.8190045,310
6105,2018,176,1,392.6145648,310
6106,2019,181,1,408.799816,310
6107,2020,178,1,430.9063979,310
6108,2021,70,1,446.1611535,310
6109,2022,110,1,375.6862631,310
6110,2023,177,1,419.9110106,310
6111,2024,170,1,425.9155135,310
6112,2010,289,7,361.5943834,310
6113,2011,281,7,418.8589178,310
6114,2012,267,7,379.2966601,310
6115,2013,294,7,368.0311635,310
6116,2014,291,7,311.4878759,310
6117,2015,287,7,330.5785185,310
6118,2016,276,7,394.8786197,310
6119,2017,274,7,376.3862567,310
6120,2018,232,7,405.5497621,310
6121,2019,256,7,524.9280763,310
6122,2020,63,7,371.4694148,310
6123,2021,65,7,356.7274687,310
6124,2022,225,7,368.3161682,310
6125,2023,222,7,411.5314117,310
6126,2010,273,6,364.2365136,310
6127,2011,269,6,419.9961593,310
6128,2012,269,6,424.9950199,310
6129,2013,263,6,371.5243191,310
6130,2014,273,6,312.0205949,310
6131,2015,270,6,331.2051163,310
6132,2016,268,6,357.0928177,310
6133,2017,268,6,378.7662963,310
6134,2018,226,6,406.898531,310
6135,2019,230,6,450.5438066,310
6136,2020,29,6,420.837299,310
6137,2021,161,6,420.4065657,310
6138,2022,191,6,363.4737351,310
6139,2023,216,6,416.4562453,310
6140,2010,293,3,364.4453782,310
6141,2011,295,3,392.5312208,310
6142,2012,285,3,338.8968969,310
6143,2013,278,3,372.9755859,310
6144,2014,285,3,313.5007685,310
6145,2015,285,3,373.7216292,310
6146,2016,278,3,341.3456562,310
6147,2017,279,3,379.4518462,310
6148,2018,239,3,431.1429751,310
6149,2019,246,3,414.1947327,310
6150,2020,205,3,470.7766981,310
6151,2021,154,3,303.745564,310
6152,2022,217,3,403.5985149,310
6153,2023,241,3,419.9110106,310
6154,2010,280,5,362.1628392,310
6155,2011,291,5,303.2811996,310
6156,2012,286,5,420.814741,310
6157,2013,290,5,371.5243191,310
6158,2014,288,5,312.0205949,310
6159,2015,276,5,375.5826977,310
6160,2016,287,5,392.5186924,310
6161,2017,290,5,378.7662963,310
6162,2018,242,5,439.1498142,310
6163,2019,250,5,450.5438066,310
6164,2020,21,5,457.3653846,310
6165,2021,177,5,326.892601,310
6166,2022,195,5,363.4737351,310
6167,2023,240,5,426.9199701,310
6168,2010,383,11,369.6305263,310
6169,2011,275,11,413.5320641,310
6170,2012,282,11,374.4382353,310
6171,2013,276,11,376.9690935,310
6172,2014,253,11,313.7907129,310
6173,2015,275,11,406.0197417,310
6174,2016,275,11,381.5454545,310
6175,2017,252,11,382.272694,310
6176,2018,226,11,446.5764943,310
6177,2019,244,11,460.4780809,310
6178,2020,113,11,434.6807594,310
6179,2021,93,11,433.6553998,310
6180,2022,222,11,427.6576147,310
6181,2023,228,11,367.9955915,310
6182,2010,279,10,369.6305263,310
6183,2011,282,10,418.8589178,310
6184,2012,289,10,374.4382353,310
6185,2013,285,10,376.9690935,310
6186,2014,289,10,351.3248593,310
6187,2015,276,10,329.3586716,310
6188,2016,268,10,378.7347364,310
6189,2017,265,10,376.7815254,310
6190,2018,239,10,424.2366345,310
6191,2019,255,10,460.4780809,310
6192,2020,93,10,368.2998805,310
6193,2021,30,10,433.6553998,310
6194,2022,222,10,393.6024465,310
6195,2023,221,10,337.1579721,310
6196,2010,286,9,371.1626736,310
6197,2011,285,9,418.8589178,310
6198,2012,274,9,456.8051081,310
6199,2013,278,9,379.8688558,310
6200,2014,282,9,349.0925752,310
6201,2015,281,9,374.7506481,310
6202,2016,274,9,380.8246801,310
6203,2017,250,9,420.5916427,310
6204,2018,220,9,483.1788546,310
6205,2019,240,9,422.3307019,310
6206,2020,61,9,369.0976162,310
6207,2021,22,9,453.1497744,310
6208,2022,230,9,388.7890732,310
6209,2023,218,9,452.8913525,310
6210,2012,155,4,370.2891036,370
6211,2013,135,4,503.5311284,370
6212,2014,147,4,422.7516431,370
6213,2015,145,4,429.4604651,370
6214,2016,103,4,383.8876611,370
6215,2017,94,4,326.0542005,370
6216,2012,138,8,609.9255206,370
6217,2013,156,8,390.1057692,370
6218,2014,147,8,340.5460526,370
6219,2015,138,8,453.3796296,370
6220,2017,101,8,482.2656912,370
6221,2012,133,12,514.4342451,370
6222,2013,152,12,432.5152672,370
6223,2014,144,12,312.3470919,370
6224,2015,113,12,451.7066421,370
6225,2017,89,12,471.7413024,370
6226,2013,126,2,450.8496094,370
6227,2014,140,2,343.7770398,370
6228,2015,136,2,463.7134831,370
6229,2016,112,2,462.8853974,370
6230,2018,86,2,469.6465364,370
6231,2013,127,1,379.4241016,370
6232,2014,160,1,404.1703036,370
6233,2015,125,1,442.7546816,370
6234,2016,92,1,393.064695,370
6235,2018,89,1,469.6465364,370
6236,2012,134,7,527.5384381,370
6237,2013,159,7,417.0096154,370
6238,2014,150,7,340.5460526,370
6239,2015,148,7,453.3796296,370
6240,2017,98,7,489.7755835,370
6241,2012,134,6,490.2213048,370
