AIRPORT NAME,CODE,AIRPORT NAME 2,CODE 2,KM
Milan,MIL,Sydney,SYD,16568
Mildura,MQL,Moorabbin,MBW,497
Mildura,MQL,Mount Gambier,MGB,408
Mildura,MQL,Olympic Dam,OLD,643
Mildura,MQL,Ouyen,OYN,100
Mildura,MQL,Port Pirie,PPI,395
Mildura,MQL,Renmark,REN,130
Mildura,MQL,Shepparton,SHT,388
Mildura,MQL,Swan Hill,SWH,184
Mildura,MQL,Sydney,SYD,839
Mildura,MQL,Tamworth,TMW,893
Mildura,MQL,Wagga Wagga,WGA,504
Mildura,MQL,Warracknabeal,WKB,235
Mildura,MQL,Williamtown,NTL,919
Miles,MLS,Oakey,OAK,169
Miles,MLS,Roma,RMA,142
Miles,MLS,Tara,TRA,50
Miles,MLS,Taroom,TAM,115
Milingimbi,MGT,Numbulwar,NUB,257
Milingimbi,MGT,Oenpelli,OPI,207
Milingimbi,MGT,Ramingining,RAM,27
Milingimbi,MGT,South Goulburn Is.,GBI,172
Millicent,MLR,Mount Gambier,MGB,41
Millicent,MLR,Naracoorte,NAC,74
Miners Lake,MRL,Palm Island,PLM,163
Miners Lake,MRL,Townsville,TSV,183
Minlaton,MLT,Port Lincoln,PLO,154
Minlaton,MLT,Tumby Bay,TBY,140
Minnipa,MIN,Penong,PNG,226
Minnipa,MIN,Port Lincoln,PLO,207
Minnipa,MIN,Streaky Bay,KBY,80
Minnipa,MIN,Wudinna,WUD,36
Miranda Downs,MNA,Mount Isa,ISA,450
Miranda Downs,MNA,Normanton,NTN,98
Miranda Downs,MNA,Townsville,TSV,555
Miranda Downs,MNA,Vanrook,VNR,40
Mitchell,MTQ,Roma,RMA,83
Mitchell Plateau,MIH,Perth,PER,2153
Mitchell Plateau,MIH,Theeda,THD,96
Mitchell Plateau,MIH,Wyndham,WYN,263
Mittiebah,MTT,Mount Isa,ISA,333
Mittiebah,MTT,Tennant Creek,TCA,311
Monkey Mia,MJK,Perth,PER,713
Monkira,MNK,Mooraberree,MOR,66
Monkira,MNK,Windorah,WNR,225
Montejinnie,MTJ,Tennant Creek,TCA,416
Montejinnie,MTJ,Victoria River Downs,VCD,85
Montejinnie,MTJ,Wave Hill,WAV,101
Montejinnie,MTJ,Wyndham,WYN,405
Monto,MNQ,Rockhampton,ROK,180
Monto,MNQ,Thangool,THG,69
Monto,MNQ,Theodore,TDR,103
Moolawatana,MWT,Roseberth,RSB,454
Moolooloo,MLL,Wave Hill,WAV,125
Moomba,MOO,Mount Isa,ISA,829
Moomba,MOO,Olympic Dam,OLD,418
Moomba,MOO,Sydney,SYD,1232
Moomba,MOO,Thargomindah,XTG,355
Moomba,MOO,Whyalla,WYA,608
Moomba,MOO,Williamtown,NTL,1232
Moomba,MOO,Woomera,WMR,471
Moorabbin,MBW,Sale,SXE,164
Moorabbin,MBW,Smithton,SIO,318
Moorabbin,MBW,Swan Hill,SWH,321
Moorabbin,MBW,Welshpool,WPO,139
Moorabbin,MBW,Yarra Bank Heliport,YBK,21
Moranbah,MOV,Mount Isa,ISA,905
Moranbah,MOV,Proserpine,PPP,181
Moranbah,MOV,Rockhampton,ROK,286
Moranbah,MOV,Roma,RMA,503
Moranbah,MOV,Thangool,THG,371
Moranbah,MOV,Townsville,TSV,341
Moranbah,MOV,Williamtown,NTL,1248
Morawa,MRW,Perth,PER,304
Morawa,MRW,Shark Bay,SBY,440
Morawa,MRW,Useless Loop,USL,426
Moree,MRZ,Mungindi,MGI,97
Moree,MRZ,Narrabri,NAA,91
Moree,MRZ,Oakey,OAK,297
Moree,MRZ,Port Macquarie,PQQ,361
Moree,MRZ,Quirindi,UIR,231
Moree,MRZ,Saint George,SGO,202
Moree,MRZ,Singleton,SGT,368
Moree,MRZ,Sydney,SYD,510
Moree,MRZ,Tamworth,TMW,201
Moree,MRZ,Toowoomba,TWB,297
Moree,MRZ,Walgett,WGE,177
Moree,MRZ,Williamtown,NTL,412
Moreton,MET,Musgrave (Qld.),MUS,274
Moreton,MET,Rokeby,RKY,134
Moreton,MET,Weipa,WEI,82
Morney,MNY,Windorah,WNR,124
Mornington Island,ONG,Mount Isa,ISA,445
Mornington Island,ONG,Normanton,NTN,232
Mornington Island,ONG,Townsville,TSV,854
Mornington Island,ONG,Weipa,WEI,533
Moroak,MRT,Mountain Valley,MNV,79
Moroak,MRT,Nutwood Downs,UTD,119
Moroak,MRT,Roper Bar,RRB,89
Moroak,MRT,Roper River,RPM,114
Moroak,MRT,Roper Valley,RPV,39
Moruya,MYA,Nowra,NOA,111
Moruya,MYA,Sale,SXE,374
Moruya,MYA,Sydney,SYD,237
Moruya,MYA,Tumut,TUM,187
Moruya,MYA,Wollongong,WOL,160
Moruya,MYA,Young,NGA,251
Moscow,MOW,Sydney,SYD,14523
Mount Allen,MLN,Mount Denison,MNN,19
Mount Allen,MLN,Tempe Downs,TPD,238
Mount Cavenagh,MCV,Mount Dare,MTA,204
Mount Cavenagh,MCV,Tieyon,TYN,75
Mount Dare,MTA,Tieyon,TYN,135
Mount Denison,MNN,Napperby,NPD,84
Mount Denison,MNN,Papunya,PAY,124
Mount Denison,MNN,Rabbit Flat,RBT,304
Mount Denison,MNN,Vaughan Springs,VNS,127
Mount Denison,MNN,Willowra,WLW,114
Mount Denison,MNN,Yuendumu,YUE,32
Mount Gambier,MGB,Naracoorte,NAC,85
Mount Gambier,MGB,Port Lincoln,PLO,563
Mount Gambier,MGB,Port Pirie,PPI,561
Mount Gambier,MGB,Portland,PTJ,88
Mount Gambier,MGB,Warrnambool,WMB,158
Mount Gambier,MGB,Whyalla,WYA,600
Mount Garnet,MRN,Mount Isa,ISA,680
Mount Gunson,MTG,Oodnadatta,ODD,464
Mount Gunson,MTG,Port Augusta,PUG,128
Mount Gunson,MTG,Port Pirie,PPI,213
Mount Hotham,MHT,Sydney,SYD,490
Mount Hotham,MHT,Williamtown,NTL,626
Mount House,MHO,Tableland,TBL,124
Mount Isa,ISA,Normanton,NTN,370
Mount Isa,ISA,Numbulwar,NUB,815
Mount Isa,ISA,Perth,PER,2653
Mount Isa,ISA,Port Augusta,PUG,1327
Mount Isa,ISA,Port Hedland,PHE,2175
Mount Isa,ISA,Proserpine,PPP,945
Mount Isa,ISA,Quilpie,ULP,820
Mount Isa,ISA,Richmond,RCM,378
Mount Isa,ISA,Robinson River,RBR,514
Mount Isa,ISA,Rockhampton,ROK,1173
Mount Isa,ISA,Roma,RMA,1150
Mount Isa,ISA,Roper Bar,RRB,843
Mount Isa,ISA,Sandringham,SAH,378
Mount Isa,ISA,Sydney,SYD,1872
Mount Isa,ISA,Tennant Creek,TCA,566
Mount Isa,ISA,Townsville,TSV,778
Mount Isa,ISA,Walhallow,WHL,515
Mount Isa,ISA,Weipa,WEI,924
Mount Isa,ISA,Williamtown,NTL,1820
Mount Isa,ISA,Windorah,WNR,620
Mount Isa,ISA,Winton,WIN,418
Mount Isa,ISA,Wondoola,WON,275
Mount Keith,WME,Perth,PER,682
Mount Keith,WME,Wiluna,WUN,80
Mount Magnet,MMG,Perth,PER,462
Mount Magnet,MMG,Sandstone,NDS,144
Mount Magnet,MMG,Southern Cross,SCR,377
Mount Magnet,MMG,Telfer,TFR,838
Mount Magnet,MMG,Wiluna,WUN,287
Mount Magnet,MMG,Yalgoo,YLG,120
Mount Magnet,MMG,Yeelirrie,YEL,240
Mount Riddock,MDK,Narwietooma,NWT,212
Mount Riddock,MDK,Utopia,UTP,90
Mount Sanford,MTD,Victoria River Downs,VCD,80
Mount Wedge,MWE,Napperby,NPD,67
Mount Wedge,MWE,Narwietooma,NWT,73
Mount Wedge,MWE,Newhaven,NHV,103
Mount Wedge,MWE,Papunya,PAY,62
Mount Wedge,MWE,Vaughan Springs,VNS,140
Mount Wedge,MWE,Yuendumu,YUE,66
Mountain Valley,MNV,Nutwood Downs,UTD,189
Mountain Valley,MNV,Roper Bar,RRB,102
Mountain Valley,MNV,Roper River,RPM,120
Mudgee,DGE,Nyngan,NYN,254
Mudgee,DGE,Orange,OAG,101
Mudgee,DGE,Parkes,PKE,143
Mudgee,DGE,Quirindi,UIR,146
Mudgee,DGE,Scone,NSO,129
Mudgee,DGE,Singleton,SGT,149
Mudgee,DGE,Sydney,SYD,212
Mudgee,DGE,Tooraweenah,TWN,142
Mudgee,DGE,Williamtown,NTL,210
Mudginbarry,MUI,Oenpelli,OPI,34
Mudginbarry,MUI,Snake Bay,SNB,275
Mulka,MKA,Mungaranie,MUN,37
Mulka,MKA,Port Augusta,PUG,471
Mullewa,MWA,Perth,PER,387
Mullewa,MWA,Sandstone,NDS,375
Mullewa,MWA,Wiluna,WUN,508
Mullewa,MWA,Yalgoo,YLG,112
Mungaranie,MUN,Roseberth,RSB,261
Murgenella,MGA,Snake Bay,SNB,248
Murray Downs,MYD,Roseberth,RSB,735
Murray Downs,MYD,Utopia,UTP,132
Murray Island,MYI,Saibai Island,XSB,168
Murray Island,MYI,Sue Island,XSI,136
Murray Island,MYI,Thursday Island,TIS,207
Murray Island,MYI,Yam Island,YAM,141
Murray Island,MYI,Yorke Island,OKR,72
Murrin Murrin,QWM,Perth,PER,674
Muscat,MCT,Paris,PAR,5588
Muscat,MCT,Perth,PER,8698
Muscat,MCT,Rome,ROM,4698
Muscat,MCT,Singapore,SIN,5509
Muscat,MCT,Sydney,SYD,11702
Musgrave (Qld.),MUS,Rokeby,RKY,153
Musgrave (Qld.),MUS,Weipa,WEI,289
Muttaburra,UTB,Winton,WIN,151
Nadi,NAN,Noumea,NOU,1268
Nadi,NAN,Pago Pago,PPG,814
Nadi,NAN,Perth,PER,6329
Nadi,NAN,Port Vila,VLI,969
Nadi,NAN,Singapore,SIN,8316
Nadi,NAN,Sydney,SYD,3174
Nadi,NAN,Tongatapu,TBU,935
Nagoya,NGO,Osaka,OSA,145
Nagoya,NGO,Perth,PER,7775
Nagoya,NGO,Sapporo,SPK,934
Nagoya,NGO,Sydney,SYD,7825
Nagoya,NGO,Tokyo,TYO,318
Nappa Merrie,NAP,Oodnadatta,ODD,562
Nappa Merrie,NAP,Orientos,ORI,69
Napperby,NPD,Narwietooma,NWT,79
Napperby,NPD,Willowra,WLW,143
Napperby,NPD,Yuendumu,YUE,106
Narrabri,NAA,Palm Beach,PLB,389
Narrabri,NAA,Port Macquarie,PQQ,316
Narrabri,NAA,Quirindi,UIR,147
Narrabri,NAA,Rockhampton,ROK,773
Narrabri,NAA,Scone,NSO,214
Narrabri,NAA,Sydney,SYD,423
Narrabri,NAA,Tamworth,TMW,129
Narrabri,NAA,Walgett,WGE,168
Narrabri,NAA,Williamtown,NTL,335
Narrandera,NRA,Orange,OAG,283
Narrandera,NRA,Sydney,SYD,438
Narrandera,NRA,Wagga Wagga,WGA,102
Narrogin,NRG,Perth,PER,151
Narwietooma,NWT,Newhaven,NHV,162
Narwietooma,NWT,Nicholson,NLS,694
Narwietooma,NWT,Papunya,PAY,74
Narwietooma,NWT,Willowra,WLW,219
Narwietooma,NWT,Yuendumu,YUE,139
Nathan River,NAT,Roper River,RPM,106
Nauru,INU,Noumea,NOU,2384
Nauru,INU,Sydney,SYD,4056
Nelson Springs,NEL,Nicholson,NLS,92
Nelson Springs,NEL,Ord River,ODR,39
Nelson Springs,NEL,Waterloo,WTL,74
Nelson Springs,NEL,Wyndham,WYN,232
New Crown,NCS,Todmordon,TDM,163
New York,NYC,Perth,PER,18735
New York,NYC,San Francisco,SFO,4163
New York,NYC,Sydney,SYD,16026
New York,NYC,Tokyo,TYO,10862
Newcastle Heliport,NCL,Newcastle Seaplane,PHJ,2
Newcastle Heliport,NCL,Sydney,SYD,125
Newcastle Heliport,NCL,Williamtown,NTL,16
Newcastle Seaplane,PHJ,Rose Bay,RAY,115
Newhaven,NHV,Papunya,PAY,97
Newhaven,NHV,Vaughan Springs,VNS,52
Newhaven,NHV,Yuendumu,YUE,84
Newlands,NWL,Proserpine,PPP,102
Newman,ZNE,Nullagine,NLL,172
Newman,ZNE,Onslow,ONS,520
Newman,ZNE,Paraburdoo,PBO,212
Newman,ZNE,Perth,PER,1019
Newman,ZNE,Port Hedland,PHE,359
Newman,ZNE,Telfer,TFR,313
Newman,ZNE,Tom Price,TPR,231
Newman,ZNE,Wittenoom,WIT,200
Newry,NRY,Port Keats,PKT,204
Newry,NRY,Rosewood,RWD,57
Newry,NRY,Timber Creek,TBR,142
Newry,NRY,Victoria River Downs,VCD,196
Newry,NRY,Waterloo,WTL,65
Newry,NRY,Wyndham,WYN,128
Nhill,NHL,Warracknabeal,WKB,70
Nicholson,NLS,Ord River,ODR,79
Nicholson,NLS,Port Keats,PKT,427
Nicholson,NLS,Rosewood,RWD,169
Nicholson,NLS,Sturt Creek,STU,149
Nicholson,NLS,Turkey Creek,TKY,134
Nicholson,NLS,Victoria River Downs,VCD,289
Nicholson,NLS,Waterloo,WTL,164
Nicholson,NLS,Wave Hill,WAV,246
Nicholson,NLS,Wyndham,WYN,293
Niue,IUE,Sydney,SYD,4183
Noosa,NSH,Rockhampton,ROK,427
Noosa,NSH,Toowoomba,TWB,176
Norfolk Island,NLK,Noumea,NOU,799
Norfolk Island,NLK,Port Vila,VLI,1260
Norfolk Island,NLK,Rockhampton,ROK,1852
Norfolk Island,NLK,Sydney,SYD,1680
Norfolk Island,NLK,Tongatapu,TBU,2084
Norfolk Island,NLK,Williamtown,NTL,1593
Norfolk Island,NLK,Yorke Island,OKR,3336
Normanton,NTN,Richmond,ABG,225
Normanton,NTN,Robin Hood,XRH,308
Normanton,NTN,Rutland Plains,RTP,242
Normanton,NTN,Torwood,TWP,288
Normanton,NTN,Townsville,TSV,626
Normanton,NTN,Vanrook,VNR,123
Normanton,NTN,Wondoola,WON,101
Normanton,NTN,Wrotham Park,WPK,332
Norseman,NSM,Perth,PER,547
Norseman,NSM,Southern Cross,SCR,251
Noumea,NOU,Perth,PER,5064
Noumea,NOU,Port Vila,VLI,527
Noumea,NOU,Singapore,SIN,7232
Noumea,NOU,Sydney,SYD,1982
Noumea,NOU,Tokyo,TYO,6969
Noumea,NOU,Townsville,TSV,2049
Nowra,NOA,Sydney,SYD,126
Nowra,NOA,Tamworth,TMW,431
Nowra,NOA,Wollongong,WOL,49
Nudgiburra,NUD,Tennant Creek,TCA,441
Nullagine,NLL,Perth,PER,1190
Nullagine,NLL,Port Hedland,PHE,236
Nullagine,NLL,Telfer,TFR,211
Nullarbor,NBR,Penong,PNG,206
Nullarbor,NBR,Yalata Mission,XYA,90
Numbulwar,NUB,Ramingining,RAM,232
Numbulwar,NUB,Robinson River,RBR,302
Numbulwar,NUB,Roper Bar,RRB,139
Numbulwar,NUB,Roper River,RPM,116
Numbulwar,NUB,Roper Valley,RPV,194
Numbulwar,NUB,Victoria River Downs,VCD,559
Nutwood Downs,UTD,Robinson River,RBR,315
Nutwood Downs,UTD,Roper Bar,RRB,123
Nutwood Downs,UTD,Roper River,RPM,134
Nutwood Downs,UTD,Roper Valley,RPV,97
Nyngan,NYN,Orange,OAG,273
Nyngan,NYN,Parkes,PKE,201
Nyngan,NYN,Sydney,SYD,458
Nyngan,NYN,Walgett,WGE,190
Oakey,OAK,Port Macquarie,PQQ,460
Oakey,OAK,Roma,RMA,310
Oakey,OAK,Saint George,SGO,318
Oakey,OAK,Sydney,SYD,728
Oakey,OAK,Tamworth,TMW,417
Oakey,OAK,Thargomindah,XTG,784
Oakey,OAK,Toowoomba,TWB,23
Oakey,OAK,Williamtown,NTL,598
Oenpelli,OPI,Ramingining,RAM,205
Oenpelli,OPI,South Goulburn Is.,GBI,85
Ohrid,OHD,Sydney,SYD,15645
Okinawa,OKA,Sydney,SYD,7136
Olympic Dam,OLD,Port Augusta,PUG,239
Olympic Dam,OLD,Port Lincoln,PLO,467
Olympic Dam,OLD,Port Pirie,PPI,324
Olympic Dam,OLD,Whyalla,WYA,293
Olympic Dam,OLD,Woomera,WMR,73
Onslow,ONS,Paraburdoo,PBO,318
Onslow,ONS,Perth,PER,1144
Onslow,ONS,Port Hedland,PHE,392
Onslow,ONS,Roebourne,ROE,235
Onslow,ONS,Telfer,TFR,736
Onslow,ONS,Tom Price,TPR,289
Onslow,ONS,Wittenoom,WIT,340
Ontario,ONT,Sydney,SYD,12136
Oodnadatta,ODD,Port Augusta,PUG,592
Oodnadatta,ODD,Port Pirie,PPI,677
Oodnadatta,ODD,Whyalla,WYA,643
Orange,OAG,Parkes,PKE,88
Orange,OAG,Sydney,SYD,200
Orange,OAG,Tamworth,TMW,302
Orange,OAG,Temora,TEM,189
Orange,OAG,Wagga Wagga,WGA,251
Orange,OAG,Walgett,WGE,385
Orange,OAG,West Wyalong,WWY,190
Orange,OAG,Young,NGA,127
Orchid Beach,ORC,Thangool,THG,280
Ord River,ODR,Waterloo,WTL,90
Ord River,ODR,Wyndham,WYN,219
Orientos,ORI,Tibooburra,TIB,162
Orpheus Island,OPH,Townsville,TSV,73
Osaka,OSA,Perth,PER,7684
Osaka,OSA,Sapporo,SPK,1042
Osaka,OSA,Sydney,SYD,7805
Osaka/Kansai,KIX,Port Moresby,POM,5030
Osaka/Kansai,KIX,Sydney,SYD,7770
Osaka/Kansai,KIX,Tokyo,TYO,491
Ouyen,OYN,Swan Hill,SWH,110
Pago Pago,PPG,Sydney,SYD,2936
Palm Beach,PLB,Port Stephens,PST,99
Palm Beach,PLB,Rose Bay,RAY,32
Palm Beach,PLB,Sydney,SYD,43
Palm Beach,PLB,Tumut,TUM,340
Palm Island,PLM,Townsville,TSV,59
Palmerston,PMR,Sydney,SYD,2276
Pandie Pandie,PAD,Port Augusta,PUG,729
Papeete,PPT,Perth,PER,9404
Papeete,PPT,San Francisco,SFO,6757
Papeete,PPT,Santiago,SCL,7945
Papeete,PPT,Sydney,SYD,6128
Papeete,PPT,Townsville,TSV,6686
Papunya,PAY,Vaughan Springs,VNS,147
Papunya,PAY,Willowra,WLW,233
Papunya,PAY,Yuendumu,YUE,111
Paraburdoo,PBO,Perth,PER,990
Paraburdoo,PBO,Port Hedland,PHE,323
Paraburdoo,PBO,Tom Price,TPR,48
Paraburdoo,PBO,Whyalla,WYA,2226
Paraburdoo,PBO,Wittenoom,WIT,122
Paris,PAR,Perth,PER,14281
Paris,PAR,Rome,ROM,1102
Paris,PAR,Sydney,SYD,16960
Paris,PAR,Vienna,VIE,1037
Parkes,PKE,Port Macquarie,PQQ,474
Parkes,PKE,Sydney,SYD,287
Parkes,PKE,Tamworth,TMW,335
Parkes,PKE,West Wyalong,WWY,132
Parkes,PKE,Wilcannia,WCA,491
Parkes,PKE,Williamtown,NTL,338
Parkes,PKE,Young,NGA,125
Parndana,PDA,Penneshaw,PEA,60
Parramatta,PRT,Sydney,SYD,21
Penang,PEN,Perth,PER,4455
Penang,PEN,Sydney,SYD,6896
Penong,PNG,Yalata Mission,XYA,120
Perth,PER,Phuket,HKT,4825
Perth,PER,Plutonic Mine,ITX,808
Perth,PER,Port Hedland,PHE,1312
Perth,PER,Port Moresby,POM,4075
Perth,PER,Port Vila,VLI,5469
Perth,PER,Queenstown (Nz),ZQN,4738
Perth,PER,Roebourne,ROE,1248
Perth,PER,Rome,ROM,13370
Perth,PER,Rottnest Island,RTS,41
Perth,PER,San Francisco,SFO,14744
Perth,PER,Sandstone,NDS,545
Perth,PER,Santiago,SCL,12751
Perth,PER,Sapporo,SPK,8705
Perth,PER,Seoul,SEL,7798
Perth,PER,Shanghai,SHA,7033
Perth,PER,Shark Bay,SBY,711
Perth,PER,Singapore,SIN,3908
Perth,PER,Southern Cross,SCR,331
Perth,PER,Surabaya,SUB,2749
Perth,PER,Suva,SUV,6419
Perth,PER,Sydney,SYD,3284
Perth,PER,Taipei,TPE,6355
Perth,PER,Telfer,TFR,1295
Perth,PER,Thunderlarra,THL,356
Perth,PER,Tokyo,TYO,7938
Perth,PER,Toledo,TOL,17980
Perth,PER,Tom Price,TPR,1036
Perth,PER,Tongatapu,TBU,7023
Perth,PER,Toronto,YYZ,18148
Perth,PER,Townsville,TSV,3384
Perth,PER,Urapunga,UPG,2689
Perth,PER,Useless Loop,USL,690
Perth,PER,Vancouver,YVR,14824
Perth,PER,Wellington,WLG,5263
Perth,PER,Whyalla,WYA,2025
Perth,PER,Williamtown,NTL,3361
Perth,PER,Wiluna,WUN,720
Perth,PER,Windarra,WND,715
Perth,PER,Wittenoom,WIT,1105
Perth,PER,Woomera,WMR,1979
Perth,PER,Wyndham,WYN,2204
Perth,PER,Yalgoo,YLG,403
Perth,PER,Yeelirrie,YEL,653
Perth,PER,Zurich,ZRH,13814
Phillip Island,PID,Smithton,SIO,257
Phillip Island,PID,Tyabb,TYA,35
Phoenix,PHX,Sydney,SYD,12564
Phosphate Hill,PHH,Townsville,TSV,767
Phuket,HKT,Sydney,SYD,7267
Port Augusta,PUG,Port Pirie,PPI,85
Port Augusta,PUG,Whyalla,WYA,64
Port Augusta,PUG,Woomera,WMR,174
Port Hedland,PHE,Roebourne,ROE,159
Port Hedland,PHE,Shaw River,SHW,150
Port Hedland,PHE,Shay Gap,SGP,158
Port Hedland,PHE,Singapore,SIN,2894
Port Hedland,PHE,Sydney,SYD,3540
Port Hedland,PHE,Telfer,TFR,403
Port Hedland,PHE,Tom Price,TPR,281
Port Hedland,PHE,Townsville,TSV,2947
Port Hedland,PHE,Urapunga,UPG,1804
Port Hedland,PHE,Williamtown,NTL,3565
Port Hedland,PHE,Wittenoom,WIT,207
Port Hedland,PHE,Woodie Woodie,WWI,304
Port Hedland,PHE,Wyndham,WYN,1144
Port Keats,PKT,Timber Creek,TBR,181
Port Keats,PKT,Victoria River Downs,VCD,287
Port Keats,PKT,Wave Hill,WAV,388
Port Keats,PKT,Wyndham,WYN,204
Port Lincoln,PLO,Spilsby Island,SPI,42
Port Lincoln,PLO,Streaky Bay,KBY,246
Port Lincoln,PLO,Whyalla,WYA,229
Port Lincoln,PLO,Wudinna,WUD,178
Port Macquarie,PQQ,Sydney,SYD,321
Port Macquarie,PQQ,Tamworth,TMW,196
Port Macquarie,PQQ,Taree,TRO,61
Port Macquarie,PQQ,West Maitland,WMD,191
Port Macquarie,PQQ,Williamtown,NTL,180
Port Moresby,POM,Port Vila,VLI,2459
Port Moresby,POM,Rockhampton,ROK,1586
Port Moresby,POM,Singapore,SIN,4940
Port Moresby,POM,Sydney,SYD,2751
Port Moresby,POM,Thursday Island,TIS,554
Port Moresby,POM,Tokyo,TYO,5070
Port Moresby,POM,Townsville,TSV,1090
Port Moresby,POM,Weipa,WEI,680
Port Pirie,PPI,Renmark,REN,270
Port Pirie,PPI,Whyalla,WYA,49
Port Pirie,PPI,Woomera,WMR,258
Port Stephens,PST,Rose Bay,RAY,130
Port Vila,VLI,Sydney,SYD,2485
Portland,PTJ,Queenstown,UEE,542
Portland,PTJ,Warrnambool,WMB,85
Proserpine,PPP,Rockhampton,ROK,377
Proserpine,PPP,Shute Harbour,SHU,32
Proserpine,PPP,South Molle Island,ZSO,39
Proserpine,PPP,Sydney,SYD,1517
Proserpine,PPP,Tamworth,TMW,1198
Proserpine,PPP,Thangool,THG,491
Proserpine,PPP,Townsville,TSV,233
Queenstown,UEE,Smithton,SIO,143
Queenstown,UEE,Strahan,SRN,22
Queenstown,UEE,Warrnambool,WMB,496
Queenstown (Nz),ZQN,Sydney,SYD,1941
Quilpie,ULP,Roma,RMA,450
Quilpie,ULP,Thargomindah,XTG,160
Quilpie,ULP,Thylungra,THY,97
Quilpie,ULP,Toowoomba,TWB,767
Quilpie,ULP,Windorah,WNR,207
Quirindi,UIR,Scone,NSO,67
Quirindi,UIR,Singleton,SGT,138
Quirindi,UIR,Sydney,SYD,279
Quirindi,UIR,Tamworth,TMW,56
Quirindi,UIR,Wee Waa,WWA,174
Quirindi,UIR,West Maitland,WMD,162
Rabbit Flat,RBT,Willowra,WLW,296
Ramingining,RAM,South Goulburn Is.,GBI,181
Rarotonga,RAR,Sydney,SYD,4994
Redbank Mine,RBM,Wollogorang,WOR,17
Richmond,RMD,Sydney,SYD,54
Richmond,ABG,Torwood,TWP,66
Richmond,RCM,Townsville,TSV,415
Richmond,ABG,Vanrook,VNR,150
Richmond,RCM,Winton,WIN,185
Richmond,ABG,Wrotham Park,WPK,136
Richmond Raaf,XRR,Sydney,SYD,53
Richmond Raaf,XRR,Williamtown,NTL,133
Ringwood,RWS,Santa Teresa,STJ,66
Rio Gallegos,RGL,Sydney,SYD,9744
Robin Hood,XRH,Rosella Plains,RSL,93
Robin Hood,XRH,Torwood,TWP,164
Robinson River,RBR,Tennant Creek,TCA,436
Rockhampton,ROK,Rundel,RDL,83
Rockhampton,ROK,Rutland Plains,RTP,1249
Rockhampton,ROK,Sydney,SYD,1176
Rockhampton,ROK,Tamworth,TMW,856
Rockhampton,ROK,Thangool,THG,124
Rockhampton,ROK,Townsville,TSV,599
Rockhampton,ROK,Weipa,WEI,1493
Rockhampton,ROK,Williamtown,NTL,1054
Rockhampton Downs,RKD,Tennant Creek,TCA,131
Roebourne,ROE,Wittenoom,WIT,204
Rokeby,RKY,Weipa,WEI,136
Roma,RMA,Saint George,SGO,168
Roma,RMA,Sydney,SYD,854
Roma,RMA,Tara,TRA,183
Roma,RMA,Taroom,TAM,139
Roma,RMA,Thangool,THG,291
Roma,RMA,Toowoomba,TWB,331
Roma,RMA,Townsville,TSV,836
Roma,RMA,Windorah,WNR,624
Roma,RMA,Winton,WIN,740
Rome,ROM,Singapore,SIN,10062
Rome,ROM,Sydney,SYD,16357
Rome,ROM,Townsville,TSV,15082
Roper Bar,RRB,Roper River,RPM,25
Roper Bar,RRB,Roper Valley,RPV,55
Roper River,RPM,Roper Valley,RPV,79
Rose Bay,RAY,Williamtown,NTL,130
Rosewood,RWD,Victoria River Downs,VCD,217
Rosewood,RWD,Waterloo,WTL,39
Rosewood,RWD,Wyndham,WYN,143
Rutland Plains,RTP,Vanrook,VNR,149
Saibai Island,XSB,Stephens Island,SPH,103
Saibai Island,XSB,Sue Island,XSI,96
Saibai Island,XSB,Thursday Island,TIS,138
Saibai Island,XSB,Yam Island,YAM,60
Saibai Island,XSB,Yorke Island,OKR,96
Saint George,SGO,Sydney,SYD,700
Saint George,SGO,Thargomindah,XTG,470
Saint George,SGO,Toowoomba,TWB,332
Saint Pauls Mission,SPM,Sue Island,XSI,55
Saint Pauls Mission,SPM,Thursday Island,TIS,45
Sale,SXE,Sydney,SYD,597
San Francisco,SFO,Sydney,SYD,11952
San Francisco,SFO,Toronto,YYZ,3637
San Francisco,SFO,Townsville,TSV,11377
San Francisco,SFO,Vancouver,YVR,1289
Sandstone,NDS,Wiluna,WUN,175
Sandstone,NDS,Yalgoo,YLG,263
Sandstone,NDS,Yeelirrie,YEL,110
Santiago,SCL,Sydney,SYD,11370
Sapporo,SPK,Sydney,SYD,8578
Sapporo,SPK,Tokyo,TYO,790
Scone,NSO,Singleton,SGT,71
Scone,NSO,Sydney,SYD,215
Scone,NSO,Tamworth,TMW,106
Scone,NSO,Walgett,WGE,342
Scone,NSO,Wee Waa,WWA,240
Scone,NSO,West Maitland,WMD,96
Scone,NSO,Williamtown,NTL,126
Seattle,SEA,Sydney,SYD,12475
Sendai,SDJ,Sydney,SYD,8074
Seoul,SEL,Singapore,SIN,4649
Seoul,SEL,Sydney,SYD,8331
Shanghai,SHA,Sydney,SYD,7882
Sharjah,SHJ,Sydney,SYD,12041
Shark Bay,SBY,Useless Loop,USL,34
Shepparton,SHT,Swan Hill,SWH,205
Shepparton,SHT,Sydney,SYD,595
Shepparton,SHT,Wangaratta,WGT,82
Shute Harbour,SHU,South Molle Island,ZSO,9
Shute Harbour,SHU,Townsville,TSV,237
Singapore,SIN,Sydney,SYD,6298
Singapore,SIN,Tokyo,TYO,5357
Singapore,SIN,Townsville,TSV,5205
Singleton,SGT,Sydney,SYD,150
